_id,latitude,longitude,floor
3141,114.2635996,22.33758613,3
3142,114.2636231,22.33756389,3
3143,114.2636313,22.33760107,3
3144,114.2636295,22.33770016,3
3145,114.2636271,22.33773235,3
3146,114.2636292,22.33774165,3
3147,114.2636315,22.33770945,3
3148,114.2636354,22.33761966,3
3149,114.2636436,22.33765684,3
3150,114.2636677,22.33770149,3
3151,114.2636701,22.33766929,3
3152,114.2636784,22.3375566,3
3153,114.2636807,22.3375244,3
3154,114.2636879,22.33742781,3
3155,114.2636899,22.3374371,3
3156,114.263692,22.3374464,3
3157,114.2637022,22.33749287,3
3158,114.2636582,22.33783028,3
3159,114.2636825,22.33798331,3
3160,114.2636908,22.33787062,3
3161,114.2636949,22.33803908,3
3162,114.2636866,22.33815177,3
3163,114.2636818,22.33821617,3
3164,114.2636798,22.33820687,3
3165,114.2636821,22.33817467,3
3166,114.2636582,22.33783028,3
3167,114.2636559,22.33786248,3
3168,114.2636499,22.33794297,3
3169,114.2636464,22.33799127,3
3170,114.2636525,22.33801915,3
3171,114.2636502,22.33805135,3
3172,114.2636393,22.33808786,3
3173,114.2636369,22.33812006,3
3174,114.2636383,22.33821234,3
3175,114.2636298,22.33821666,3
3176,114.2636262,22.33826495,3
3177,114.2636288,22.33834113,3
3178,114.2636465,22.33824952,3
3179,114.2636203,22.33834545,3
3180,114.2636167,22.33839374,3
3181,114.2636287,22.338491,3
3182,114.2636161,22.33847673,3
3183,114.2636264,22.3385232,3
3184,114.2636096,22.33849034,3
3185,114.2636073,22.33852253,3
3186,114.263611,22.33858262,3
3187,114.2636275,22.33865697,3
3188,114.2636316,22.33867556,3
3189,114.2636603,22.33880569,3
3190,114.2636767,22.33888005,3
3191,114.2636829,22.33890793,3
3192,114.2636876,22.33884354,3
3193,114.2636839,22.33878345,3
3194,114.2636756,22.33874627,3
3195,114.263678,22.33871408,3
3196,114.2636862,22.33875126,3
3197,114.2636959,22.33873084,3
3198,114.2636983,22.33869865,3
3199,114.2636904,22.33861997,3
3200,114.2636966,22.33864786,3
3201,114.2637054,22.33860205,3
3202,114.2637078,22.33856985,3
3203,114.2636978,22.33848189,3
3204,114.2636958,22.33847259,3
3205,114.2637061,22.33851907,3
3206,114.2637149,22.33847326,3
3207,114.2637173,22.33844106,3
3208,114.2637179,22.33835808,3
3209,114.2637076,22.3383116,3
3210,114.26371,22.33827941,3
3211,114.2637203,22.33832588,3
3212,114.2637244,22.33834447,3
3213,114.2637279,22.33829617,3
3214,114.2637072,22.33809485,3
3215,114.2637167,22.33796606,3
3216,114.2637493,22.33800639,3
3217,114.2637671,22.33776491,3
3218,114.2637659,22.33778101,3
3219,114.2637588,22.3378776,3
3220,114.2637564,22.3379098,3
3221,114.2637493,22.33800639,3
3222,114.2637469,22.33803859,3
3223,114.2637627,22.33819593,3
3224,114.2637629,22.33830431,3
3225,114.2637617,22.33832041,3
3226,114.2637638,22.33832971,3
3227,114.263765,22.33831361,3
3228,114.2637668,22.33821452,3
3229,114.263775,22.3382517,3
3230,114.2637832,22.33828888,3
3231,114.2637978,22.33846232,3
3232,114.2637966,22.33847842,3
3233,114.2637931,22.33852672,3
3234,114.2638085,22.33831743,3
3235,114.2638109,22.33828523,3
3236,114.2638129,22.33829453,3
3237,114.2638105,22.33832673,3
3238,114.2637978,22.33846232,3
3239,114.2637966,22.33847842,3
3240,114.2638263,22.33848407,3
3241,114.2638345,22.33852125,3
3242,114.2638428,22.33855843,3
3243,114.2638319,22.33859494,3
3244,114.2638295,22.33862714,3
3245,114.2638315,22.33863643,3
3246,114.2638339,22.33860423,3
3247,114.2638469,22.33857702,3
3248,114.2638721,22.33860557,3
3249,114.2638745,22.33857337,3
3250,114.2638816,22.33847678,3
3251,114.263884,22.33844458,3
3252,114.2638911,22.33834798,3
3253,114.2638923,22.33833189,3
3254,114.2638964,22.33835048,3
3255,114.2639055,22.33841305,3
3256,114.2639031,22.33844525,3
3257,114.2638928,22.33839877,3
3258,114.2638766,22.33858266,3
3259,114.2638796,22.3388756,3
3260,114.2638686,22.33865386,3
3261,114.2638968,22.3387171,3
3262,114.2639091,22.33877287,3
3263,114.2639176,22.33876856,3
3264,114.2639043,22.33883727,3
3265,114.2639001,22.33896855,3
3266,114.2638857,22.33905336,3
3267,114.2638821,22.33910165,3
3268,114.2638862,22.33912024,3
3269,114.2638874,22.33910414,3
3270,114.2638626,22.33873436,3
3271,114.2638591,22.33878265,3
3272,114.263849,22.33899443,3
3273,114.263852,22.33887925,3
3274,114.2638472,22.33894364,3
3275,114.2638449,22.33897584,3
3276,114.2638395,22.33912322,3
3277,114.2638378,22.33907244,3
3278,114.2638354,22.33910463,3
3279,114.2638241,22.33933251,3
3280,114.2638306,22.33916903,3
3281,114.2638235,22.33926562,3
3282,114.26382,22.33931392,3
3283,114.2638163,22.33951209,3
3284,114.2638129,22.33941051,3
3285,114.2638081,22.33947491,3
3286,114.2638204,22.33953068,3
3287,114.2638328,22.33958644,3
3288,114.263882,22.33980952,3
3289,114.2638793,22.33988321,3
3290,114.2638817,22.33985101,3
3291,114.2638865,22.33978661,3
3292,114.2638924,22.33970612,3
3293,114.2638936,22.33969002,3
3294,114.2638895,22.33967143,3
3295,114.2638874,22.33966214,3
3296,114.2639042,22.33954513,3
3297,114.263909,22.33948073,3
3298,114.2639008,22.33944356,3
3299,114.2639096,22.33939775,3
3300,114.2639143,22.33933335,3
3301,114.2639102,22.33931476,3
3302,114.2639191,22.33926896,3
3303,114.2639109,22.33923178,3
3304,114.2639309,22.33910797,3
3305,114.2639487,22.33886649,3
3306,114.2639494,22.3387835,3
3307,114.2639524,22.33866832,3
3308,114.2639508,22.33887578,3
3309,114.2639694,22.33865969,3
3310,114.2639647,22.33872409,3
3311,114.2639558,22.33876989,3
3312,114.2639576,22.33882068,3
3313,114.2639472,22.33892408,3
3314,114.2639425,22.33898847,3
3315,114.2639521,22.33911793,3
3316,114.2639768,22.3390796,3
3317,114.2639774,22.33914648,3
3318,114.2639815,22.33916507,3
3319,114.2639733,22.33912789,3
3320,114.2639815,22.33916507,3
3321,114.2639856,22.33918366,3
3322,114.2639938,22.33922084,3
3323,114.2639979,22.33923943,3
3324,114.2640138,22.3392469,3
3325,114.2640102,22.3392952,3
3326,114.2640048,22.33944258,3
3327,114.2640069,22.33945187,3
3328,114.2640138,22.3392469,3
3329,114.2640205,22.33934167,3
3330,114.2640396,22.33934234,3
3331,114.2640328,22.33939744,3
3332,114.2640369,22.33941603,3
3333,114.2640334,22.33946433,3
3334,114.2640369,22.33941603,3
3335,114.2640574,22.33950898,3
3336,114.2640662,22.33961304,3
3337,114.2640715,22.33961553,3
3338,114.2641001,22.33989553,3
3339,114.2641152,22.33972774,3
3340,114.2641114,22.33981752,3
3341,114.2641122,22.33984292,3
3342,114.2641075,22.33990731,3
3343,114.2640942,22.33997602,3
3344,114.2640895,22.34004042,3
3345,114.2640836,22.34012091,3
3346,114.2640918,22.34000822,3
3347,114.2640543,22.3399239,3
3348,114.2640549,22.33984092,3
3349,114.2640502,22.33990531,3
3350,114.264043,22.34000191,3
3351,114.2640253,22.34024339,3
3352,114.2640205,22.34030778,3
3353,114.2640134,22.34040438,3
3354,114.2640277,22.34061931,3
3355,114.2640045,22.34060005,3
3356,114.2639783,22.3411041,3
3357,114.2639339,22.34107488,3
3358,114.2639375,22.34102659,3
3359,114.2639537,22.34099257,3
3360,114.2639449,22.34033051,3
3361,114.2639121,22.34018179,3
3362,114.2638777,22.34064866,3
3363,114.2638492,22.34062691,3
3364,114.2638006,22.34128697,3
3365,114.2638088,22.34132415,3
3366,114.2637888,22.34144796,3
3367,114.2637912,22.34029978,3
3368,114.2636754,22.34071999,3
3369,114.2636763,22.34074539,3
3370,114.2636348,22.34130885,3
3371,114.263327,22.3375328,3
3372,114.2633764,22.33801413,3
3373,114.2633682,22.33797695,3
3374,114.2633767,22.3381225,3
3375,114.263384,22.33813429,3
3376,114.2633878,22.33819437,3
3377,114.2633916,22.33825445,3
3378,114.2633954,22.33831454,3
3379,114.2633992,22.33837462,3
3380,114.263403,22.3384347,3
3381,114.2634068,22.33849478,3
3382,114.2633928,22.33864648,3
3383,114.2634207,22.3393092,3
3384,114.2634125,22.33927202,3
3385,114.2634089,22.33932032,3
3386,114.2634141,22.33947268,3
3387,114.2634047,22.3394516,3
3388,114.2634032,22.33950919,3
3389,114.2634038,22.33957608,3
3390,114.2633943,22.33970487,3
3391,114.2633984,22.33972346,3
3392,114.2633991,22.34004859,3
3393,114.2634276,22.33798824,3
3394,114.2634918,22.33890126,3
3395,114.2635006,22.33885545,3
3396,114.2635417,22.33904135,3
3397,114.26355,22.33892865,3
3398,114.2635524,22.33889646,3
3399,114.2634592,22.33886092,3
3400,114.2635144,22.3390035,3
3401,114.2635225,22.33919055,3
3402,114.2635246,22.33919984,3
3403,114.2635179,22.33839721,3
3404,114.2635315,22.33843688,3
3405,114.2635528,22.33855522,3
3406,114.263569,22.33867107,3
3407,114.2635836,22.33869464,3
3408,114.2636062,22.33879688,3
3409,114.263583,22.33877763,3
3410,114.2636226,22.33887124,3
3411,114.2636237,22.33900501,3
3412,114.2636391,22.3389456,3
3413,114.2636555,22.33901996,3
3414,114.2635493,22.33916151,3
3415,114.2635883,22.33933811,3
3416,114.2636211,22.33948682,3
3417,114.2636375,22.33956118,3
3418,114.2637048,22.33924303,3
3419,114.2636973,22.33938111,3
3420,114.2637273,22.33934527,3
3421,114.2637179,22.33947406,3
3422,114.2637155,22.33950626,3
3423,114.2637284,22.33947904,3
3424,114.263754,22.3394661,3
3425,114.2637466,22.33960419,3
3426,114.2637787,22.33957764,3
3427,114.2638054,22.33969847,3
3428,114.2638279,22.33980071,3
3429,114.2638587,22.33994013,3
3430,114.2638721,22.34012967,3
3431,114.2636765,22.33973778,3
3432,114.2636563,22.33975321,3
3433,114.2636857,22.33965048,3
3434,114.263693,22.33981214,3
3435,114.2637094,22.3398865,3
3436,114.2637132,22.33994658,3
3437,114.263726,22.34006923,3
3438,114.2637237,22.34010143,3
3439,114.2637381,22.34001662,3
3440,114.2637689,22.34015604,3
3441,114.2637936,22.34026758,3
3442,114.2638346,22.34045347,3
3443,114.2634347,22.34053174,3
3444,114.263445,22.34057821,3
3445,114.2634532,22.34061539,3
3446,114.2634368,22.34054103,3
3447,114.263465,22.3404544,3
3448,114.2634568,22.34041722,3
3449,114.2634763,22.3403764,3
3450,114.2634824,22.34040428,3
3451,114.2634605,22.34021906,3
3452,114.2634439,22.34044444,3
3453,114.2634718,22.33999118,3
3454,114.2634742,22.33980911,3
3455,114.2634701,22.33979052,3
3456,114.263501,22.34074618,3
3457,114.2635051,22.34076477,3
3458,114.2635075,22.34073258,3
3459,114.263536,22.3403462,3
3460,114.2635195,22.34027184,3
3461,114.2635195,22.34027184,3
3462,114.2635535,22.34096245,3
3463,114.2635524,22.34097855,3
3464,114.2635713,22.34072097,3
3465,114.2635401,22.34036479,3
3466,114.2635547,22.34094635,3
3467,114.2635867,22.34051168,3
3468,114.2636065,22.34042937,3
3469,114.2636077,22.34041327,3
3470,114.2635585,22.34044844,3
3471,114.2636009,22.3403185,3
3472,114.2635318,22.34032761,3
3473,114.263473,22.33997508,3
3474,114.2635054,22.33975717,3
3475,114.2635686,22.33982855,3
3476,114.2635932,22.33994008,3
3477,114.2635034,22.33974787,3
3478,114.2635698,22.33981245,3
3479,114.2635249,22.33956647,3
3480,114.263544,22.33956714,3
3481,114.2635208,22.33954788,3
3482,114.2635821,22.33931022,3
3483,114.2635924,22.3393567,3
3484,114.2633506,22.33639458,3
3485,114.2633096,22.33661681,3
3486,114.2632788,22.33703538,3
3487,114.2632675,22.33726326,3
3488,114.2632497,22.33750474,3
3489,114.2632318,22.33748797,3
3490,114.2633711,22.33648753,3
3491,114.2633978,22.33660836,3
3492,114.2634143,22.33668272,3
3493,114.2634409,22.33680355,3
3494,114.2634374,22.33685185,3
3495,114.2634559,22.3369355,3
3496,114.2634949,22.3371121,3
3497,114.2636227,22.33831325,3
3498,114.263612,22.33845814,3
3499,114.2636049,22.33855473,3
3500,114.2632211,22.33763286,3
3501,114.2630932,22.33769757,3
3502,114.2630881,22.33780346,3
3503,114.2633907,22.33782094,3
3504,114.2635512,22.33723858,3
3505,114.2636067,22.33748954,3
3506,114.2636642,22.33774979,3
3507,114.2636322,22.33818446,3
3508,114.26369,22.33881134,3
3509,114.2636924,22.33877914,3
3510,114.2637007,22.33866645,3
3511,114.2637102,22.33853766,3
3512,114.263722,22.33837667,3
3513,114.2637339,22.33821568,3
3514,114.2637362,22.33818348,3
3515,114.2637422,22.33810299,3
3516,114.2637688,22.33822382,3
3517,114.2638037,22.33838183,3
3518,114.2638366,22.33853054,3
3519,114.2638674,22.33866996,3
3520,114.263894,22.33894066,3
3521,114.2639377,22.33905287,3
3522,114.2640143,22.33931379,3
3523,114.2640468,22.33965387,3
3524,114.2640632,22.33972822,3
3525,114.2640796,22.33980258,3
3526,114.2640417,22.34031775,3
3527,114.264036,22.34050662,3
3528,114.264023,22.34068371,3
3529,114.2639942,22.34055358,3
3530,114.2639598,22.34102045,3
3531,114.2639434,22.34094609,3
3532,114.2638551,22.34054642,3
3533,114.2638574,22.33969798,3
3534,114.2638444,22.33987507,3
3535,114.2638793,22.34003308,3
3536,114.2636863,22.33915938,3
3537,114.2636519,22.33962624,3
3538,114.2635713,22.33863887,3
3539,114.263537,22.33910574,3
3540,114.2635287,22.33921843,3
3541,114.2635085,22.33949211,3
3542,114.2634824,22.33984629,3
3543,114.2634682,22.34003948,3
3544,114.2635832,22.34055998,3
3545,114.2635974,22.34036679,3
4452,114.263278,22.3343699,4
4000,114.263278,22.3343699,4
4001,114.263278,22.3343699,4
4002,114.263278,22.3343699,4
4003,114.263278,22.3343699,4
4004,114.263278,22.3343699,4
4005,114.2631753,22.33673056,4
4006,114.2631753,22.33673056,4
4007,114.2631753,22.33673056,4
4008,114.2631753,22.33673056,4
4009,114.2631753,22.33673056,4
4010,114.2631753,22.33673056,4
4011,114.2631753,22.33673056,4
4012,114.2632057,22.33660044,4
4013,114.2632057,22.33660044,4
4014,114.263208,22.33669338,4
4015,114.2632383,22.33676774,4
4016,114.2632873,22.33676774,4
4017,114.2633013,22.33663762,4
4018,114.263341,22.33669338,4
4019,114.2633457,22.33673056,4
4020,114.2633737,22.33702799,4
4021,114.2633737,22.33702799,4
4022,114.263418,22.33741837,4
4023,114.263432,22.33743696,4
4024,114.2634343,22.33747414,4
4025,114.2634343,22.33751132,4
4026,114.2633737,22.33639595,4
4027,114.2633737,22.33639595,4
4028,114.2633947,22.33639595,4
4029,114.2634133,22.33639595,4
4030,114.2634157,22.33674915,4
4031,114.263397,22.33674915,4
4032,114.2633947,22.33676774,4
4033,114.2634157,22.33687928,4
4034,114.2634297,22.33699081,4
4035,114.2634437,22.33699081,4
4036,114.263432,22.33699081,4
4037,114.263432,22.33699081,4
4038,114.2634437,22.33639595,4
4039,114.2634833,22.33699081,4
4040,114.2634833,22.33699081,4
4041,114.2634833,22.33699081,4
4042,114.2634647,22.33639595,4
4043,114.2635067,22.33699081,4
4044,114.2635067,22.33695364,4
4045,114.2635067,22.33695364,4
4046,114.2634973,22.33639595,4
4047,114.2635393,22.33639595,4
4048,114.2635393,22.33671197,4
4049,114.2635603,22.33639595,4
4050,114.2635603,22.33639595,4
4051,114.2635767,22.33639595,4
4052,114.2635767,22.33639595,4
4053,114.2635767,22.33639595,4
4054,114.2635767,22.33639595,4
4055,114.2635767,22.33639595,4
4056,114.2636187,22.33639595,4
4057,114.2636513,22.33671197,4
4058,114.263656,22.33671197,4
4059,114.2636747,22.33671197,4
4060,114.2636887,22.33671197,4
4061,114.2637027,22.33671197,4
4062,114.263705,22.33671197,4
4063,114.263705,22.33639595,4
4064,114.2637213,22.33671197,4
4065,114.2637283,22.33671197,4
4066,114.2637423,22.33671197,4
4067,114.2637447,22.33671197,4
4068,114.263761,22.33671197,4
4069,114.263761,22.33671197,4
4070,114.2637563,22.33639595,4
4071,114.2637843,22.33699081,4
4072,114.2637797,22.33671197,4
4073,114.263775,22.33671197,4
4074,114.263775,22.33639595,4
4075,114.263789,22.33671197,4
4076,114.2637913,22.33639595,4
4077,114.2637937,22.33671197,4
4078,114.26381,22.33671197,4
4079,114.263817,22.33671197,4
4080,114.2638147,22.33639595,4
4081,114.263831,22.33671197,4
4082,114.2638403,22.33671197,4
4083,114.2638707,22.33671197,4
4084,114.2638777,22.33671197,4
4085,114.2638847,22.33671197,4
4086,114.2638847,22.33639595,4
4453,114.263901,22.33639595,4
4087,114.263901,22.33639595,4
4088,114.263901,22.33639595,4
4089,114.263971,22.33639595,4
4090,114.264048,22.33673056,4
4091,114.264048,22.33673056,4
4092,114.263551,22.33847797,4
4093,114.2635743,22.33847797,4
4094,114.2635743,22.33847797,4
4095,114.2636,22.33847797,4
4096,114.2636327,22.33847797,4
4097,114.2636583,22.33847797,4
4098,114.2636583,22.33847797,4
4099,114.2635393,22.33836643,4
4100,114.2635393,22.33805041,4
4101,114.2635977,22.33816195,4
4102,114.2636,22.33816195,4
4103,114.26367,22.33812477,4
4104,114.2636327,22.33816195,4
4105,114.2636583,22.33816195,4
4106,114.2636583,22.33758568,4
4107,114.263628,22.33758568,4
4108,114.26367,22.33743696,4
4109,114.2636,22.33758568,4
4110,114.2635953,22.33758568,4
4111,114.2635697,22.33758568,4
4112,114.2635697,22.33758568,4
4113,114.2635697,22.33758568,4
4114,114.2635697,22.33758568,4
4115,114.2635697,22.33758568,4
4116,114.2635697,22.33758568,4
4117,114.2635393,22.33739978,4
4118,114.2635393,22.33739978,4
4119,114.2635393,22.33739978,4
4120,114.2635813,22.33758568,4
4121,114.2635603,22.33758568,4
4122,114.263586,22.33758568,4
4123,114.2635393,22.33726966,4
4124,114.2635393,22.33726966,4
4125,114.2635977,22.33699081,4
4126,114.2636303,22.33699081,4
4127,114.2636303,22.33699081,4
4128,114.263901,22.33853374,4
4129,114.263901,22.33853374,4
4130,114.263901,22.33853374,4
4131,114.263901,22.33853374,4
4132,114.2637703,22.3379017,4
4133,114.2637703,22.3379017,4
4134,114.2637703,22.3379017,4
4135,114.2639033,22.33845938,4
4136,114.2639033,22.33845938,4
4137,114.2639033,22.33845938,4
4138,114.2639033,22.33845938,4
4139,114.2639033,22.33792028,4
4140,114.2639033,22.33792028,4
4141,114.2639033,22.33792028,4
4142,114.2639033,22.33758568,4
4143,114.263775,22.33732542,4
4144,114.2637703,22.33732542,4
4145,114.2637703,22.33732542,4
4146,114.2637703,22.33726966,4
4147,114.2637703,22.33726966,4
4148,114.2637703,22.33726966,4
4149,114.2637703,22.33726966,4
4150,114.263901,22.33732542,4
4151,114.263901,22.33732542,4
4152,114.263901,22.33732542,4
4153,114.2631753,22.33639595,4
4154,114.2631917,22.33630301,4
4454,114.2631917,22.33607993,4
4155,114.2631917,22.33607993,4
4156,114.2631917,22.33607993,4
4157,114.2631917,22.33607993,4
4158,114.2631917,22.33607993,4
4455,114.2631917,22.33580109,4
4159,114.2631917,22.33580109,4
4160,114.2631917,22.33580109,4
4161,114.2631917,22.33550366,4
4162,114.2631823,22.33529918,4
4163,114.2631777,22.33529918,4
4164,114.2631683,22.33529918,4
4165,114.2631613,22.33528059,4
4166,114.2631613,22.33528059,4
4167,114.2631613,22.33528059,4
4168,114.2631613,22.33528059,4
4169,114.2632033,22.33513187,4
4170,114.2632337,22.33529918,4
4171,114.2632453,22.33529918,4
4172,114.2632103,22.33529918,4
4173,114.263215,22.33529918,4
4174,114.2632313,22.33529918,4
4175,114.263236,22.33529918,4
4176,114.2632453,22.33529918,4
4177,114.26325,22.33529918,4
4178,114.2632547,22.33529918,4
4179,114.2632453,22.33529918,4
4180,114.2632687,22.33529918,4
4181,114.2632687,22.33529918,4
4182,114.2632733,22.33529918,4
4183,114.263278,22.33529918,4
4184,114.2632453,22.33529918,4
4185,114.2632453,22.33529918,4
4186,114.2632897,22.33529918,4
4187,114.2632943,22.33529918,4
4188,114.2633037,22.33513187,4
4189,114.2633037,22.33515046,4
4190,114.2633037,22.335262,4
4191,114.2633037,22.33531777,4
4192,114.263334,22.33537354,4
4193,114.263348,22.33537354,4
4194,114.263348,22.33537354,4
4195,114.2633713,22.33537354,4
4196,114.2633177,22.3356152,4
4197,114.2633177,22.33565238,4
4198,114.2633177,22.33591263,4
4199,114.2633177,22.33591263,4
4200,114.2633177,22.33591263,4
4201,114.2633177,22.33591263,4
4202,114.2633177,22.33591263,4
4203,114.2633177,22.33591263,4
4204,114.2633177,22.3361357,4
4205,114.2633527,22.33619147,4
4206,114.2633527,22.33619147,4
4207,114.2633923,22.33619147,4
4208,114.2633853,22.33537354,4
4209,114.2633853,22.33537354,4
4210,114.2634157,22.33544789,4
4211,114.2634157,22.33550366,4
4212,114.2634157,22.33550366,4
4213,114.2634157,22.33544789,4
4214,114.2634203,22.33537354,4
4215,114.2634203,22.335262,4
4216,114.2634203,22.33522482,4
4217,114.2634203,22.33522482,4
4218,114.2634437,22.33518764,4
4219,114.2634437,22.33515046,4
4220,114.2634437,22.33515046,4
4221,114.2634437,22.33518764,4
4222,114.2634483,22.33533636,4
4223,114.2634483,22.33539213,4
4224,114.2634483,22.33539213,4
4225,114.2634483,22.33533636,4
4226,114.2634623,22.335262,4
4227,114.263488,22.33533636,4
4228,114.263488,22.33539213,4
4229,114.263488,22.33520623,4
4230,114.263488,22.33515046,4
4231,114.263488,22.33515046,4
4232,114.263488,22.33520623,4
4233,114.263488,22.33531777,4
4234,114.263488,22.33537354,4
4235,114.2634647,22.335262,4
4236,114.263523,22.335262,4
4237,114.2635277,22.33533636,4
4238,114.2635277,22.33539213,4
4239,114.2635277,22.33539213,4
4240,114.2635277,22.33533636,4
4241,114.2635323,22.335262,4
4242,114.263537,22.335262,4
4243,114.2635603,22.33520623,4
4244,114.2635603,22.33515046,4
4245,114.2635603,22.33503893,4
4246,114.2635603,22.33500175,4
4247,114.2635603,22.33489021,4
4248,114.2635603,22.33487162,4
4249,114.263565,22.33487162,4
4250,114.2635743,22.33487162,4
4251,114.2635743,22.3349088,4
4252,114.263565,22.33492739,4
4253,114.2635907,22.33533636,4
4254,114.2635907,22.33533636,4
4255,114.2635907,22.33533636,4
4256,114.2635907,22.33539213,4
4257,114.2635603,22.33533636,4
4258,114.2635603,22.33539213,4
4259,114.2635603,22.33548507,4
4260,114.2635603,22.33557802,4
4261,114.2635603,22.3356152,4
4262,114.2635603,22.33565238,4
4263,114.2635603,22.33568956,4
4264,114.2635603,22.33580109,4
4265,114.2635603,22.33581968,4
4266,114.2635603,22.33583827,4
4267,114.2635603,22.33594981,4
4268,114.2635603,22.33598699,4
4269,114.2635603,22.33600558,4
4270,114.2635603,22.33617288,4
4271,114.2635697,22.33621006,4
4272,114.2635767,22.33621006,4
4273,114.2636257,22.33621006,4
4274,114.2636257,22.33606134,4
4275,114.2636257,22.33602417,4
4276,114.2636257,22.33565238,4
4277,114.2636257,22.3356152,4
